,tweet_id,tweet_time,tweet_text,tweet_url,tweet_entities
25,1254305389446914048,2020-04-26 07:04:43,"Madhya Pradesh: Bhopal Division of Indian Railways has converted 74 railways coaches into isolation wards.
#COVID19 https://t.co/6kE8JY6Q0L",https://t.co/6kE8JY6Q0L,"{'hashtags': [{'text': 'COVID19', 'indices': [107, 115]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1254305330483191809, 'id_str': '1254305330483191809', 'indices': [116, 139], 'media_url': 'http://pbs.twimg.com/media/EWgwDW9UYAEsc97.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EWgwDW9UYAEsc97.jpg', 'url': 'https://t.co/6kE8JY6Q0L', 'display_url': 'pic.twitter.com/6kE8JY6Q0L', 'expanded_url': 'https://twitter.com/ANI/status/1254305389446914048/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1920, 'h': 1080, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}}}]}"
26,1254305104305496065,2020-04-26 07:03:35,"2 new cases of #COVID19 reported from Parsa district in Nepal. Total toll now stands at 51 with 12 recovered: Ministry of Health and Population, Nepal https://t.co/7fnCURmCr3",https://t.co/7fnCURmCr3,"{'hashtags': [{'text': 'COVID19', 'indices': [15, 23]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1254304960054886400, 'id_str': '1254304960054886400', 'indices': [151, 174], 'media_url': 'http://pbs.twimg.com/media/EWgvtzAVAAAj1pH.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EWgvtzAVAAAj1pH.jpg', 'url': 'https://t.co/7fnCURmCr3', 'display_url': 'pic.twitter.com/7fnCURmCr3', 'expanded_url': 'https://twitter.com/ANI/status/1254305104305496065/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 86, 'h': 86, 'resize': 'crop'}, 'large': {'w': 490, 'h': 86, 'resize': 'fit'}, 'medium': {'w': 490, 'h': 86, 'resize': 'fit'}, 'small': {'w': 490, 'h': 86, 'resize': 'fit'}}}]}"
27,1254304583574306817,2020-04-26 07:01:31,"J&amp;K: Trainees at 'Jan Shikshan Sansthan' in Kupwara - skill institute under Ministry of Skill Development&amp;Entrepreneurship, are making masks for distribution among people&amp;different voluntary sectors. They've distributed around 2000 masks so far&amp;1000 masks are currently being made https://t.co/dF3koca7ne",https://t.co/dF3koca7ne,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1254296387350454273, 'id_str': '1254296387350454273', 'indices': [297, 320], 'media_url': 'http://pbs.twimg.com/media/EWgn6zMUYAEQ9ke.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EWgn6zMUYAEQ9ke.jpg', 'url': 'https://t.co/dF3koca7ne', 'display_url': 'pic.twitter.com/dF3koca7ne', 'expanded_url': 'https://twitter.com/ANI/status/1254304583574306817/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 576, 'resize': 'fit'}, 'medium': {'w': 1024, 'h': 576, 'resize': 'fit'}}}]}"
28,1254304219592445954,2020-04-26 07:00:04,"1 new positive case has been reported for #COVID19 in Karnataka from 25 April, 5 pm to 26 April, 12 pm. Total positive cases in the state stand at 501 which includes 18 deaths and 177 discharges: Health Department, Karnataka https://t.co/XQJZeYEvCA",https://t.co/XQJZeYEvCA,"{'hashtags': [{'text': 'COVID19', 'indices': [42, 50]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1254303913030762497, 'id_str': '1254303913030762497', 'indices': [225, 248], 'media_url': 'http://pbs.twimg.com/media/EWguw2iUwAEQS0P.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EWguw2iUwAEQS0P.jpg', 'url': 'https://t.co/XQJZeYEvCA', 'display_url': 'pic.twitter.com/XQJZeYEvCA', 'expanded_url': 'https://twitter.com/ANI/status/1254304219592445954/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 482, 'h': 228, 'resize': 'fit'}, 'small': {'w': 482, 'h': 228, 'resize': 'fit'}, 'large': {'w': 482, 'h': 228, 'resize': 'fit'}}}]}"
29,1254303627902169088,2020-04-26 06:57:43,"In the 7th week since the beginning of Corona pandemic, 850 cases were reported &amp; in the 8th week - last week - 622 cases were reported. 21 people died in 7th week &amp; 9 people died last week. In 7th week 260 people recovered&amp;discharged, in 8th week 580 recovered&amp;went home:Delhi CM https://t.co/0grDMLjVV7",https://t.co/0grDMLjVV7,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/0grDMLjVV7', 'expanded_url': 'https://twitter.com/ANI/status/1254297730706358272', 'display_url': 'twitter.com/ANI/status/125…', 'indices': [297, 320]}]}"
30,1254303442895421442,2020-04-26 06:56:59,"Two police stations were temporarily closed yesterday after 6 personnel tested positive for #COVID19. Following this, swab samples of other 105 police staff were sent for testing, of which all have come negative today: Sumit Saran, Coimbatore Commissioner of Police  #TamilNadu",#TamilNadu,"{'hashtags': [{'text': 'COVID19', 'indices': [92, 100]}, {'text': 'TamilNadu', 'indices': [267, 277]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
31,1254302260982624257,2020-04-26 06:52:17,"We are asking the patients, who have recovered and discharged, to donate plasma: Delhi CM Arvind Kejriwal #COVID19 https://t.co/5e7SImyRF6",https://t.co/5e7SImyRF6,"{'hashtags': [{'text': 'COVID19', 'indices': [106, 114]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/5e7SImyRF6', 'expanded_url': 'https://twitter.com/ANI/status/1254301797042188290', 'display_url': 'twitter.com/ANI/status/125…', 'indices': [115, 138]}]}"
32,1254301797042188290,2020-04-26 06:50:26,"There is a patient in LNJP hospital, he was in critical condition and doctors said he is sinking. He was administered plasma therapy and his health has improved significantly. This has encouraged us, as far as plasma therapy is concerned: Delhi CM Arvind Kejriwal #COVID19 https://t.co/eOGrqLe6ye",https://t.co/eOGrqLe6ye,"{'hashtags': [{'text': 'COVID19', 'indices': [264, 272]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1254301676397195264, 'id_str': '1254301676397195264', 'indices': [273, 296], 'media_url': 'http://pbs.twimg.com/media/EWgsuqbU8AAZC9G.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EWgsuqbU8AAZC9G.jpg', 'url': 'https://t.co/eOGrqLe6ye', 'display_url': 'pic.twitter.com/eOGrqLe6ye', 'expanded_url': 'https://twitter.com/ANI/status/1254301797042188290/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'medium': {'w': 1024, 'h': 576, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 576, 'resize': 'fit'}}}]}"
33,1254301507588984838,2020-04-26 06:49:17,"The 52-year-old Head Constable Sandip Surve, who had tested positive for #COVID19, passed away today: Mumbai Police  #Maharashtra https://t.co/NMMktKJcc8",https://t.co/NMMktKJcc8,"{'hashtags': [{'text': 'COVID19', 'indices': [73, 81]}, {'text': 'Maharashtra', 'indices': [117, 129]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1254301247697371137, 'id_str': '1254301247697371137', 'indices': [130, 153], 'media_url': 'http://pbs.twimg.com/media/EWgsVtZUwAELX3I.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EWgsVtZUwAELX3I.jpg', 'url': 'https://t.co/NMMktKJcc8', 'display_url': 'pic.twitter.com/NMMktKJcc8', 'expanded_url': 'https://twitter.com/ANI/status/1254301507588984838/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 657, 'h': 156, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 657, 'h': 156, 'resize': 'fit'}, 'medium': {'w': 657, 'h': 156, 'resize': 'fit'}}}]}"
34,1254300589552525313,2020-04-26 06:45:38,No shops will open in containment zones: Delhi CM Arvind Kejriwal #COVID19 https://t.co/MfIBi2lCXH,https://t.co/MfIBi2lCXH,"{'hashtags': [{'text': 'COVID19', 'indices': [66, 74]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/MfIBi2lCXH', 'expanded_url': 'https://twitter.com/ANI/status/1254300201390469120', 'display_url': 'twitter.com/ANI/status/125…', 'indices': [75, 98]}]}"
35,1254300201390469120,2020-04-26 06:44:06,"Centre decided to open certain shops, we're implementing it here too. Medical stores,grocery stores,fruits/vegetable shops,dairy will remain open. Besides this, standalone shops in residential areas,neighbourhood shops will also open. No shopping complex/market will open:Delhi CM https://t.co/zayDbXM18L",https://t.co/zayDbXM18L,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1254298934521917442, 'id_str': '1254298934521917442', 'indices': [281, 304], 'media_url': 'http://pbs.twimg.com/media/EWgqPEJUcAIgwSf.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EWgqPEJUcAIgwSf.jpg', 'url': 'https://t.co/zayDbXM18L', 'display_url': 'pic.twitter.com/zayDbXM18L', 'expanded_url': 'https://twitter.com/ANI/status/1254300201390469120/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1024, 'h': 576, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 576, 'resize': 'fit'}}}]}"
36,1254299531992133634,2020-04-26 06:41:26,"The Delhi-Sonipat border has been sealed by the Sonipat District Magistrate, in view of #COVID19 situation. The borders have been sealed till 3rd May. #Haryana https://t.co/flD54nEX2U",https://t.co/flD54nEX2U,"{'hashtags': [{'text': 'COVID19', 'indices': [88, 96]}, {'text': 'Haryana', 'indices': [151, 159]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1254299278874300416, 'id_str': '1254299278874300416', 'indices': [160, 183], 'media_url': 'http://pbs.twimg.com/media/EWgqjG9U0AAwPa9.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EWgqjG9U0AAwPa9.jpg', 'url': 'https://t.co/flD54nEX2U', 'display_url': 'pic.twitter.com/flD54nEX2U', 'expanded_url': 'https://twitter.com/ANI/status/1254299531992133634/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 428, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 439, 'h': 697, 'resize': 'fit'}, 'large': {'w': 439, 'h': 697, 'resize': 'fit'}}}]}"
37,1254297730706358272,2020-04-26 06:34:17,"The last week was slightly better than the week before, for the people of Delhi. There were lesser number of cases, fewer deaths and many people went home after making complete recovery: Delhi CM Arvind Kejriwal #COVID19 https://t.co/acEP50pNl5",https://t.co/acEP50pNl5,"{'hashtags': [{'text': 'COVID19', 'indices': [212, 220]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1254297459808862208, 'id_str': '1254297459808862208', 'indices': [221, 244], 'media_url': 'http://pbs.twimg.com/media/EWgo5OaVAAAYgz6.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EWgo5OaVAAAYgz6.jpg', 'url': 'https://t.co/acEP50pNl5', 'display_url': 'pic.twitter.com/acEP50pNl5', 'expanded_url': 'https://twitter.com/ANI/status/1254297730706358272/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 576, 'resize': 'fit'}, 'medium': {'w': 1024, 'h': 576, 'resize': 'fit'}}}]}"
38,1254296463753895936,2020-04-26 06:29:15,"41 persons including a police officer, who came in direct contact with a lorry driver who had tested positive for #COVID19, have been placed under home quarantine in Vazhakulam in Ernakulam: S Suhas, Ernakulam District Collector  #Kerala",#Kerala,"{'hashtags': [{'text': 'COVID19', 'indices': [114, 122]}, {'text': 'Kerala', 'indices': [230, 237]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
39,1254296112405463040,2020-04-26 06:27:51,"Karnataka Chief Minister BS Yediyurappa celebrated Basava Jayanthi in Bengaluru today. State Congress president DK Shivakumar, State Home Minister Basavaraj Bommai and Deputy Chief Minister Govind M Karajol were also present. https://t.co/6kfFPoA0mr",https://t.co/6kfFPoA0mr,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1254295724176506882, 'id_str': '1254295724176506882', 'indices': [226, 249], 'media_url': 'http://pbs.twimg.com/media/EWgnUMrVAAIR_Sl.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EWgnUMrVAAIR_Sl.jpg', 'url': 'https://t.co/6kfFPoA0mr', 'display_url': 'pic.twitter.com/6kfFPoA0mr', 'expanded_url': 'https://twitter.com/ANI/status/1254296112405463040/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 853, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}}}]}"
40,1254293293799620608,2020-04-26 06:16:39,"Punjab: First 'Jatha' of Sikh pilgrims who had gone to Takhat Sachkhand Sri Hazur Abchal Nagar Sahib in Nanded, Maharashtra returned to the state today morning. These pilgrims went to Hazur Sahib in the month of March and were stuck there due to #COVID19 lockdown. https://t.co/KWMGyDUEhW",https://t.co/KWMGyDUEhW,"{'hashtags': [{'text': 'COVID19', 'indices': [246, 254]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1254292885605715968, 'id_str': '1254292885605715968', 'indices': [265, 288], 'media_url': 'http://pbs.twimg.com/media/EWgku-LUEAAxU7k.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EWgku-LUEAAxU7k.jpg', 'url': 'https://t.co/KWMGyDUEhW', 'display_url': 'pic.twitter.com/KWMGyDUEhW', 'expanded_url': 'https://twitter.com/ANI/status/1254293293799620608/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}}}]}"
41,1254292438824386561,2020-04-26 06:13:15,"#WATCH: SpiceJet freighter carrying around 10 tons of #COVID19 related medical supplies, primarily mask-making equipment, arrived in Kolkata from Shanghai on Saturday night. https://t.co/H9eknNVhus",https://t.co/H9eknNVhus,"{'hashtags': [{'text': 'WATCH', 'indices': [0, 6]}, {'text': 'COVID19', 'indices': [54, 62]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1254292113069535232, 'id_str': '1254292113069535232', 'indices': [174, 197], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1254292113069535232/img/KsrtLCIFz19VYeQt.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1254292113069535232/img/KsrtLCIFz19VYeQt.jpg', 'url': 'https://t.co/H9eknNVhus', 'display_url': 'pic.twitter.com/H9eknNVhus', 'expanded_url': 'https://twitter.com/ANI/status/1254292438824386561/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 720, 'h': 404, 'resize': 'fit'}, 'small': {'w': 680, 'h': 382, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 404, 'resize': 'fit'}}}]}"
42,1254292028340371461,2020-04-26 06:11:37,"Kerala Chief Minister Pinarayi Vijayan held a video conferencing today with all the district collectors, district police chiefs and district medical officers to review situation of #COVID19 in the state. https://t.co/Vfldi7SDlm",https://t.co/Vfldi7SDlm,"{'hashtags': [{'text': 'COVID19', 'indices': [181, 189]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1254291864632455169, 'id_str': '1254291864632455169', 'indices': [204, 227], 'media_url': 'http://pbs.twimg.com/media/EWgjziwUcAEXN3t.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EWgjziwUcAEXN3t.jpg', 'url': 'https://t.co/Vfldi7SDlm', 'display_url': 'pic.twitter.com/Vfldi7SDlm', 'expanded_url': 'https://twitter.com/ANI/status/1254292028340371461/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]}"
43,1254292015405305861,2020-04-26 06:11:34,2 Air India &amp; 1 Blue Dart flights in two days bringing in about 78-tonnes cargo to India as part of 1 million PPE kits being acquired through a Singapore-based company: High Commission of India in Singapore https://t.co/cfQ3ZcBphy,https://t.co/cfQ3ZcBphy,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1254291744566341632, 'id_str': '1254291744566341632', 'indices': [211, 234], 'media_url': 'http://pbs.twimg.com/media/EWgjsjeU8AAEGlD.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EWgjsjeU8AAEGlD.jpg', 'url': 'https://t.co/cfQ3ZcBphy', 'display_url': 'pic.twitter.com/cfQ3ZcBphy', 'expanded_url': 'https://twitter.com/ANI/status/1254292015405305861/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 435, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 768, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 768, 'h': 1200, 'resize': 'fit'}}}]}"
44,1254290945702584321,2020-04-26 06:07:19,"The people associated with medical services have expressed satisfaction with the ordinance that provides stringent punishment for those indulging in violence against corona warriors. It was critical to ensure the safety of all doctors, nurses and paramedical staff: PM Modi https://t.co/BKJsoxS6wD",https://t.co/BKJsoxS6wD,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1254290439932239872, 'id_str': '1254290439932239872', 'indices': [274, 297], 'media_url': 'http://pbs.twimg.com/media/EWgignVUYAAM9Xr.png', 'media_url_https': 'https://pbs.twimg.com/media/EWgignVUYAAM9Xr.png', 'url': 'https://t.co/BKJsoxS6wD', 'display_url': 'pic.twitter.com/BKJsoxS6wD', 'expanded_url': 'https://twitter.com/ANI/status/1254290945702584321/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 240, 'h': 180, 'resize': 'fit'}, 'large': {'w': 240, 'h': 180, 'resize': 'fit'}, 'small': {'w': 240, 'h': 180, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}}}]}"
45,1254290148860350465,2020-04-26 06:04:09,"This Ramzan, we should pray more than before to ensure that before Eid the world gets rid of Coronavirus. I am sure we will strengthen this fight by following orders of the local administration: PM Modi https://t.co/UEQY58vXeP",https://t.co/UEQY58vXeP,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1254290048112947201, 'id_str': '1254290048112947201', 'indices': [203, 226], 'media_url': 'http://pbs.twimg.com/media/EWgiJzsUcAED80p.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EWgiJzsUcAED80p.jpg', 'url': 'https://t.co/UEQY58vXeP', 'display_url': 'pic.twitter.com/UEQY58vXeP', 'expanded_url': 'https://twitter.com/ANI/status/1254290148860350465/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 921, 'h': 457, 'resize': 'fit'}, 'large': {'w': 921, 'h': 457, 'resize': 'fit'}, 'small': {'w': 680, 'h': 337, 'resize': 'fit'}}}]}"
46,1254288960538492928,2020-04-26 05:59:26,I commend the State Governments for their proactive role in dealing with COVID19 pandemic: Prime Minister Narendra Modi during 'Mann ki Baat' https://t.co/f47s3J2a3G,https://t.co/f47s3J2a3G,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1254288923779452929, 'id_str': '1254288923779452929', 'indices': [142, 165], 'media_url': 'http://pbs.twimg.com/media/EWghIXOU0AEKkJG.png', 'media_url_https': 'https://pbs.twimg.com/media/EWghIXOU0AEKkJG.png', 'url': 'https://t.co/f47s3J2a3G', 'display_url': 'pic.twitter.com/f47s3J2a3G', 'expanded_url': 'https://twitter.com/ANI/status/1254288960538492928/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 240, 'h': 180, 'resize': 'fit'}, 'large': {'w': 240, 'h': 180, 'resize': 'fit'}, 'small': {'w': 240, 'h': 180, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}}}]}"
47,1254288360643997696,2020-04-26 05:57:03,People are getting aware about the harmful effects of spitting in public. The time has come to end this habit now. This habit of spitting in public should be given up now: PM Modi in his 'Mann ki Baat',Baat',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}"
48,1254287669292601345,2020-04-26 05:54:18,"Due to COVID19, masks are becoming a part of our lives. It doesn't mean that all those wearing are sick. Masks will become a symbol of a civilised society. If you want to protect yourselves and others from the disease, the use of a mask is important: PM Modi during 'Mann ki Baat' https://t.co/tCH9HHRSF7",https://t.co/tCH9HHRSF7,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1254287146267013121, 'id_str': '1254287146267013121', 'indices': [281, 304], 'media_url': 'http://pbs.twimg.com/media/EWgfg5eVcAEN8XO.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EWgfg5eVcAEN8XO.jpg', 'url': 'https://t.co/tCH9HHRSF7', 'display_url': 'pic.twitter.com/tCH9HHRSF7', 'expanded_url': 'https://twitter.com/ANI/status/1254287669292601345/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 329, 'resize': 'fit'}, 'large': {'w': 927, 'h': 448, 'resize': 'fit'}, 'medium': {'w': 927, 'h': 448, 'resize': 'fit'}}}]}"
49,1254286615163346945,2020-04-26 05:50:07,"Central Government, State Governments and every department and institution today is working together for relief at full speed: PM Modi during 'Mann ki Baat' https://t.co/KHCvnQQ1na",https://t.co/KHCvnQQ1na,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/KHCvnQQ1na', 'expanded_url': 'https://twitter.com/ANI/status/1254284582704291840', 'display_url': 'twitter.com/ANI/status/125…', 'indices': [157, 180]}]}"
50,1254286199797305346,2020-04-26 05:48:28,"We have created a digital platform 'https://t.co/9qaVMG3gRC'- volunteers of social orgs, civil society&amp;local administration are connected through this platform. 1.25Cr  people incl doctors, nurses, NCC cadets etc have joined this platform. You can also become a COVID warrior: PM https://t.co/EutEfYDhk6",https://t.co/EutEfYDhk6,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/9qaVMG3gRC', 'expanded_url': 'http://covidwarriors.gov.in', 'display_url': 'covidwarriors.gov.in', 'indices': [36, 59]}], 'media': [{'id': 1254285081213988865, 'id_str': '1254285081213988865', 'indices': [284, 307], 'media_url': 'http://pbs.twimg.com/media/EWgdosjU8AEGdHP.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EWgdosjU8AEGdHP.jpg', 'url': 'https://t.co/EutEfYDhk6', 'display_url': 'pic.twitter.com/EutEfYDhk6', 'expanded_url': 'https://twitter.com/ANI/status/1254286199797305346/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 963, 'h': 469, 'resize': 'fit'}, 'medium': {'w': 963, 'h': 469, 'resize': 'fit'}, 'small': {'w': 680, 'h': 331, 'resize': 'fit'}}}]}"
51,1254284582704291840,2020-04-26 05:42:02,"In the middle of this pandemic, the farmers are ensuring that no one sleeps hungry in our country. Each person is fighting this war as per their capacity. Some are waiving off house rent, also some labourers who are in quarantine at a school are whitewashing the school etc: PM https://t.co/AFv3hWaRfW",https://t.co/AFv3hWaRfW,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1254284572184870912, 'id_str': '1254284572184870912', 'indices': [278, 301], 'media_url': 'http://pbs.twimg.com/media/EWgdLERVAAAX2Ze.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EWgdLERVAAAX2Ze.jpg', 'url': 'https://t.co/AFv3hWaRfW', 'display_url': 'pic.twitter.com/AFv3hWaRfW', 'expanded_url': 'https://twitter.com/ANI/status/1254284582704291840/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 339, 'resize': 'fit'}, 'large': {'w': 927, 'h': 462, 'resize': 'fit'}, 'medium': {'w': 927, 'h': 462, 'resize': 'fit'}}}]}"
52,1254282642268344321,2020-04-26 05:34:20,India's fight against Coronavirus is people-driven. This fight is being fought by the people and the administration together. Every citizen as a soldier is fighting this war: PM Narendra Modi in 'Mann ki Baat' https://t.co/k3dLk70Jlg,https://t.co/k3dLk70Jlg,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1254282400634302466, 'id_str': '1254282400634302466', 'indices': [210, 233], 'media_url': 'http://pbs.twimg.com/media/EWgbMqnU8AIZ2w2.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EWgbMqnU8AIZ2w2.jpg', 'url': 'https://t.co/k3dLk70Jlg', 'display_url': 'pic.twitter.com/k3dLk70Jlg', 'expanded_url': 'https://twitter.com/ANI/status/1254282642268344321/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 902, 'h': 520, 'resize': 'fit'}, 'medium': {'w': 902, 'h': 520, 'resize': 'fit'}, 'small': {'w': 680, 'h': 392, 'resize': 'fit'}}}]}"
53,1254279250699407365,2020-04-26 05:20:51,"Tamil Nadu: Streets wear a deserted look near the Palakkad Main Road area in Coimbatore following the announcement of complete lockdown in the city, by Chief Minister Edappadi Palaniswami, from April 26 to April 29, between 6 AM &amp; 9 PM.  #COVID19 https://t.co/wm57IX7POI",https://t.co/wm57IX7POI,"{'hashtags': [{'text': 'COVID19', 'indices': [242, 250]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1254277654510833664, 'id_str': '1254277654510833664', 'indices': [251, 274], 'media_url': 'http://pbs.twimg.com/media/EWgW4Z7UEAA5jhp.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EWgW4Z7UEAA5jhp.jpg', 'url': 'https://t.co/wm57IX7POI', 'display_url': 'pic.twitter.com/wm57IX7POI', 'expanded_url': 'https://twitter.com/ANI/status/1254279250699407365/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]}"
